src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.5.35.163,224.0.0.251,5353,5353,2048,2022-05-18 12:26:47,3384655.0,283.9284949278435,0.8863532620015925,0.8863532620015925,0.0,3,0,961,0,479.0,217.0,320.3333333333333,113.8927370623586,0.0,0.0,0.0,0.0,479,217,320.3333333333333,113.8927370623586,12971.555555555555,24,0,8,3,1692327.5,2784057.0,600598.0,1091729.5,3384655.0,2784057.0,600598.0,1692327.5,1091729.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,320.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.3333333333333,0.0,0,3,0,961,0
10.5.43.254,239.255.255.250,47080,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.44.70,224.0.0.251,47650,5353,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,89,0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89,89,89.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0,1,0,89,0
10.5.44.70,239.255.255.250,42242,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
127.0.0.1,127.0.0.53,57368,53,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80,80,80.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1,0,80,0
127.0.0.1,127.0.0.53,36765,53,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80,80,80.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1,0,80,0
10.5.43.2,172.217.16.4,32798,443,2048,2022-05-18 12:26:47,1773495.0,117859.93194229473,113.33553238097655,0.5638583700546097,112.77167401092193,1,200,497,208527,497.0,497.0,497.0,0.0,1436.0,70.0,1042.635,576.6111096527711,1436,70,1039.9203980099503,576.454727940552,332300.0533650157,20,4000,20,1,8867.475,333189.0,1.0,33611.72529325704,0,0.0,0.0,0.0,0.0,1749556.0,333189.0,1.0,8791.738693467336,33679.04401226318,0,0,0,0,1,0,0,0,0,0,0,200.0,1039.9203980099503,3161,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194927.0,200.0,0.0,111415.12475165128,497.0,1042.635,0,1,200,497,208527
127.0.0.1,127.0.0.53,60003,53,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,103,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,1,0,103,0
10.5.43.2,8.8.8.8,51863,53,2048,2022-05-18 12:26:47,6233.0,54227.4987967271,320.87277394513075,160.43638697256537,160.43638697256537,1,1,103,235,103.0,103.0,103.0,0.0,235.0,235.0,235.0,0.0,235,103,169.0,66.0,4356.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,235.0,0,1,1,103,235
10.5.43.2,34.120.208.123,45216,443,2048,2022-05-18 12:26:47,339052.0,4208.793931314371,29.494000920212827,2.949400092021283,26.544600828191545,1,9,76,1351,76.0,76.0,76.0,0.0,526.0,70.0,150.11111111111111,141.31953112200458,526,70,142.7,135.89852832168566,18468.41,20,180,20,0,37672.444444444445,179851.0,33.0,54707.79206152369,0,0.0,0.0,0.0,0.0,268338.0,179851.0,33.0,33542.25,56688.03904649992,0,0,0,0,1,0,0,0,0,0,0,9.0,142.7,64240,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,9.0,0.0,2724.1762255066374,76.0,150.11111111111111,0,1,9,76,1351
10.5.43.2,54.192.231.28,49364,443,2048,2022-05-18 12:26:47,290913.0,2543.715818818685,17.187269046072196,3.437453809214439,13.749815236857756,1,4,104,636,104.0,104.0,104.0,0.0,347.0,70.0,159.0,113.23206259712838,347,70,148.0,103.63976070987428,10741.2,20,80,20,1,72728.25,115908.0,17345.0,37393.85049292865,0,0.0,0.0,0.0,0.0,229214.0,115908.0,17345.0,76404.66666666667,42548.04243310012,0,0,0,0,1,0,0,0,0,0,0,4.0,148.0,1126,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,4.0,0.0,1588.0356348216078,104.0,159.0,0,1,4,104,636
10.5.44.225,224.0.0.251,5353,5353,2048,2022-05-18 12:26:47,907765.0,2281.427461953259,5.508033466811344,5.508033466811344,0.0,5,0,2071,0,1463.0,138.0,414.2,524.5285120944333,0.0,0.0,0.0,0.0,1463,138,414.2,524.5285120944333,275130.16,40,0,8,5,226941.25,878271.0,2512.0,376147.36777649727,907765.0,878271.0,2512.0,226941.25,376147.36777649727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,414.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,5.0,0.0,0.0,2039.0739894135597,0.0,414.2,0.0,0,5,0,2071,0
10.5.38.38,239.255.255.250,51544,1900,2048,2022-05-18 12:26:47,2783240.0,314.7410931144996,1.4371739411620987,1.4371739411620987,0.0,4,0,876,0,219.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,219,219,219.0,0.0,0.0,32,0,8,4,927746.6666666666,979809.0,898273.0,36920.77753183911,2783240.0,979809.0,898273.0,927746.6666666666,36920.77753183911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,219.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,4.0,0.0,0.0,251.5054397033673,0.0,219.0,0.0,0,4,0,876,0
10.5.39.246,239.255.255.250,53753,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.43.2,69.94.69.161,32892,443,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,1015,0,1015.0,1015.0,1015.0,0.0,0.0,0.0,0.0,0.0,1015,1015,1015.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1015.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0,1,0,1015,0
10.5.33.172,239.255.255.250,52522,1900,2048,2022-05-18 12:26:47,3068286.0,284.1977573146701,1.3036594372232575,1.3036594372232575,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1022762.0,1188932.0,939628.0,117499.94064111976,3068286.0,1188932.0,939628.0,1022762.0,117499.94064111976,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
10.5.43.2,31.13.81.9,35742,443,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,100,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,100,100.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,100.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,100,0
10.5.43.2,216.58.209.3,36366,443,2048,2022-05-18 12:26:48,14125.0,10902.654867256637,141.5929203539823,70.79646017699115,70.79646017699115,1,1,76,78,76.0,76.0,76.0,0.0,78.0,78.0,78.0,0.0,78,76,77.0,1.0,1.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,77.0,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,78.0,0,1,1,76,78
10.5.43.2,216.58.215.67,41832,443,2048,2022-05-18 12:26:48,563637.0,7919.991058074611,26.61287317901415,1.77419154526761,24.83868163374654,1,14,196,4268,196.0,196.0,196.0,0.0,765.0,70.0,304.85714285714283,267.4025475738397,765,70,297.6,259.7585545591649,67474.50666666665,20,280,20,1,40259.78571428572,493490.0,23.0,126173.5160699506,0,0.0,0.0,0.0,0.0,556991.0,493490.0,23.0,42845.46153846154,130578.5308249498,0,0,0,0,1,0,0,0,0,0,0,14.0,297.6,501,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.0,14.0,0.0,5953.4175597092235,196.0,304.85714285714283,0,1,14,196,4268
10.5.38.127,255.255.255.255,53796,3289,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,62,0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62,62,62.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,1,0,62,0
10.5.41.188,239.255.255.250,62216,1900,2048,2022-05-18 12:26:48,330.0,1033333.3333333334,6060.606060606061,6060.606060606061,0.0,2,0,341,0,173.0,168.0,170.5,2.5,0.0,0.0,0.0,0.0,173,168,170.5,2.5,6.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,170.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.5,0.0,0,2,0,341,0
10.5.43.213,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,89,0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89,89,89.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0,1,0,89,0
10.5.37.82,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,154,0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,154,154,154.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,154.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0,1,0,154,0
10.5.32.22,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,3120003.0,1401.280703896759,3.5256376356048373,3.5256376356048373,0.0,11,0,4372,0,1353.0,154.0,397.45454545454544,333.7659396633198,0.0,0.0,0.0,0.0,1353,154,397.45454545454544,333.7659396633198,111399.70247933884,88,0,8,11,312000.3,962745.0,864.0,283712.05938629044,3120003.0,962745.0,864.0,312000.3,283712.05938629044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,397.45454545454544,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.0,11.0,0.0,0.0,1246.1526479301463,0.0,397.45454545454544,0.0,0,11,0,4372,0
10.5.40.120,239.255.255.250,55484,1900,2048,2022-05-18 12:26:48,3096276.0,277.75301684991905,1.2918744969763678,1.2918744969763678,0.0,4,0,860,0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,215,215,215.0,0.0,0.0,32,0,8,4,1032092.0,1171696.0,955930.0,98851.42795124408,3096276.0,1171696.0,955930.0,1032092.0,98851.42795124408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,215.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0,4,0,860,0
54.192.231.88,10.5.43.2,443,50036,2048,2022-05-18 12:26:48,1447783.0,242.43964737809463,2.0721337382743132,2.0721337382743132,0.0,3,0,351,0,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117,117,117.0,0.0,0.0,60,0,20,3,723891.5,1139943.0,307840.0,416051.5,1447783.0,1139943.0,307840.0,723891.5,416051.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,117.0,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0,3,0,351,0
10.5.43.2,216.58.209.1,52515,443,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,1401,0,1401.0,1401.0,1401.0,0.0,0.0,0.0,0.0,0.0,1401,1401,1401.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1401.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,0.0,0,1,0,1401,0
10.5.34.235,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,2508.0,673046.2519936204,797.4481658692185,797.4481658692185,0.0,2,0,1688,0,1466.0,222.0,844.0,622.0,0.0,0.0,0.0,0.0,1466,222,844.0,622.0,386884.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,844.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0,2,0,1688,0
10.5.32.158,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,0.0,0,0,0,0,1,0,183,0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,183,183,183.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,183.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0,1,0,183,0
10.5.41.94,224.0.0.251,5353,5353,2048,2022-05-18 12:26:48,2797669.0,1778.2661208313064,6.076487247061751,6.076487247061751,0.0,17,0,4975,0,1496.0,131.0,292.6470588235294,308.551252521402,0.0,0.0,0.0,0.0,1496,131,292.6470588235294,308.551252521402,95203.87543252597,136,0,8,17,174854.3125,627290.0,2708.0,174682.3309652835,2797669.0,627290.0,2708.0,174854.3125,174682.3309652835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,292.6470588235294,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227.0,17.0,0.0,0.0,1510.9006819605893,0.0,292.6470588235294,0.0,0,17,0,4975,0
10.5.34.133,224.0.0.251,5353,5353,2048,2022-05-18 12:26:49,2464762.0,2330.8538512034834,7.70865503444146,7.70865503444146,0.0,19,0,5745,0,1401.0,130.0,302.36842105263156,285.7560996312315,0.0,0.0,0.0,0.0,1401,130,302.36842105263156,285.7560996312315,81656.54847645429,152,0,8,19,136931.22222222222,573919.0,1601.0,163541.10551837675,2464762.0,573919.0,1601.0,136931.22222222222,163541.10551837675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,302.36842105263156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909.0,19.0,0.0,0.0,1991.6730296880592,0.0,302.36842105263156,0.0,0,19,0,5745,0
10.5.37.86,239.255.255.250,64441,1900,2048,2022-05-18 12:26:49,1815924.0,350.2349217257991,1.652051517574524,1.652051517574524,0.0,3,0,636,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,24,0,8,3,907962.0,913220.0,902704.0,5258.0,1815924.0,913220.0,902704.0,907962.0,5258.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,3,0,636,0
10.5.40.58,224.0.0.251,5353,5353,2048,2022-05-18 12:26:49,0.0,0,0,0,0,1,0,112,0,112.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,112,112,112.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0,1,0,112,0
10.5.39.240,10.5.47.255,57621,57621,2048,2022-05-18 12:26:49,0.0,0,0,0,0,1,0,88,0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,88,88,88.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0,1,0,88,0
10.5.34.227,239.255.255.250,50927,1900,2048,2022-05-18 12:26:49,0.0,0,0,0,0,1,0,166,0,166.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,166,166,166.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,166.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0,1,0,166,0
10.5.35.149,255.255.255.255,17500,17500,2048,2022-05-18 12:26:49,3348.0,265830.3464755078,1493.4289127837515,1493.4289127837515,0.0,5,0,890,0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,178,178,178.0,0.0,0.0,40,0,8,5,837.0,1254.0,399.0,307.6499634324698,3348.0,1254.0,399.0,837.0,307.6499634324698,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,5.0,0.0,0.0,200119.4743130227,0.0,178.0,0.0,0,5,0,890,0
10.5.35.149,10.5.47.255,17500,17500,2048,2022-05-18 12:26:49,0.0,0,0,0,0,1,0,178,0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,178,178,178.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0,1,0,178,0
10.5.32.25,10.5.47.255,137,137,2048,2022-05-18 12:26:49,1547309.0,277.90182827088836,2.585133286240822,2.585133286240822,0.0,4,0,430,0,112.0,94.0,107.5,7.794228634059948,0.0,0.0,0.0,0.0,112,94,107.5,7.794228634059948,60.75,32,0,8,4,515769.6666666667,664064.0,300496.0,155799.22117120982,1547309.0,664064.0,300496.0,515769.6666666667,155799.22117120982,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,107.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,4.0,0.0,0.0,164.1559636762922,0.0,107.5,0.0,0,4,0,430,0
10.5.38.38,224.0.0.252,60710,5355,2048,2022-05-18 12:26:49,334063.0,460.99089093973294,5.9868946875289994,5.9868946875289994,0.0,2,0,154,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,2,0,154,0
10.5.36.52,239.255.255.250,44192,1900,2048,2022-05-18 12:26:49,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.42.42,224.0.0.251,5353,5353,2048,2022-05-18 12:26:50,0.0,0,0,0,0,1,0,138,0,138.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,138,138,138.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,138.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0,1,0,138,0
10.5.39.240,224.0.0.251,5353,5353,2048,2022-05-18 12:26:50,0.0,0,0,0,0,1,0,89,0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89,89,89.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0,1,0,89,0
10.5.40.124,224.0.0.251,5353,5353,2048,2022-05-18 12:26:50,908522.0,340.11284261690963,3.30206643317388,3.30206643317388,0.0,3,0,309,0,105.0,99.0,103.0,2.8284271247461903,0.0,0.0,0.0,0.0,105,99,103.0,2.8284271247461903,8.0,24,0,8,3,454261.0,907297.0,1225.0,453036.0,908522.0,907297.0,1225.0,454261.0,453036.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,3,0,309,0
